PublicationID	PublicationYear
33748735	2021
35858383	2022
36851846	2023
38806676	2024
36945773	2023
31052149	2019
33344922	2020
PPR156135	2020
39127707	2024
37772835	2023
29206141	2017
33753170	2021
32184441	2020
29587871	2018
31988240	2020
29974647	2018
PMC9568397	2022
37283464	2023
37177269	2023
34967699	2022
32198364	2020
31074269	2019
35813877	2022
36075908	2022
32235318	2020
38123744	2024
33712669	2021
32326443	2020
34169309	2021
34976435	2022
32498020	2020
30189644	2018
32694521	2020
PPR212643	2020
36208449	2022
27499369	2016
35304871	2022
32690595	2020
28209710	2017
31796629	2020
30037791	2018
28396838	2017
33953162	2021
30058229	2018
36195094	2022
31855104	2020
34960650	2021
28230794	2017
37845006	2023
37107190	2023
29199990	2017
39358603	2024
27616735	2017
34638503	2021
35170181	2022
39512833	2024
34821658	2021
38204914	2024
37192303	2023
PPR159443	2020
35837406	2022
33904380	2021
28947101	2017
36276641	2022
34932587	2021
37098070	2023
38089931	2023
30232190	2018
29092340	2016
37989313	2023
33445619	2021
28182405	2017
30629404	2019
36474441	2023
29420662	2018
32478218	2020
32963004	2020
31234432	2019
39823328	2025
29040806	2018
PPR344676	2021
26918521	2016
30169869	2018
32363136	2020
25771488	2015
30679627	2019
39213280	2024
34605428	2021
35833116	2022
37223265	2023
34407085	2021
28054640	2017
26152198	2015
PPR399685	2021
30190281	2018
34145291	2021
33808203	2021
27889474	2017
35079047	2022
31544886	2018
38881900	2024
34799664	2021
32541811	2020
39087267	2024
35528682	2019
31873221	2020
38090101	2023
26740153	2016
PPR259211	2020
37188812	2023
32612609	2020
34138253	2020
PPR377255	2021
29881350	2018
33149152	2020
35248534	2022
32597951	2020
34294887	2022
35865895	2022
38352678	2024
36317101	2022
33015038	2020
PPR507051	2022
35061691	2022
33495503	2021
34726173	2021
29178343	2018
35142444	2022
35046019	2022
32053989	2020
PPR664541	2023
34818120	2021
31308176	2019
36688097	2023
35142215	2022
PPR499246	2022
32426328	2020
30804917	2019
35370661	2022
35784732	2022
32868810	2020
32104500	2020
32637597	2020
24857983	2014
25999161	2015
32419578	2020
37754766	2023
31253937	2020
25229067	2014
33420048	2021
35744994	2022
33976181	2021
27458731	2016
PPR644615	2023
25630976	2015
33240775	2020
29443515	2018
36671732	2022
32444793	2020
36517806	2022
29866153	2018
31167508	2019
36286420	2022
26781331	2016
35231444	2022
29229779	2018
39337463	2024
28468887	2017
38052775	2023
37744850	2023
PPR164504	2020
38459338	2025
33569043	2020
29562886	2018
37406301	2023
33661631	2021
24446376	2014
25789495	2015
33500260	2021
36494344	2022
37556357	2023
38324683	2024
33344904	2020
30598510	2019
36865524	2022
29459673	2018
31040350	2019
25855499	2015
28620377	2017
27497639	2016
37403077	2023
28758361	2017
31354305	2019
32515349	2020
29685986	2018
38893345	2024
31492754	2019
35631556	2022
39517977	2024
31515268	2019
33919736	2021
31920333	2019
PPR465673	2022
35377651	2022
37554129	2023
33533592	2021
35150565	2022
31920346	2019
32944191	2020
29101359	2017
30044812	2018
32461276	2020
28442575	2017
25973844	2015
37484224	2023
29267242	2017
36272646	2022
30385510	2018
27994766	2016
36142792	2022
35913427	2022
35630659	2022
31209003	2019
33859320	2021
36586406	2023
35863378	2022
37388687	2023
32849624	2020
36941245	2023
35481636	2022
30690074	2019
24561027	2014
38172512	2024
31306469	2019
36261419	2022
31150404	2019
35286724	2022
34325131	2021
32304700	2020
35936462	2022
38135691	2023
35514635	2019
35495107	2022
33671039	2021
30807185	2019
35217625	2022
36033694	2022
26798994	2016
26916998	2016
30769864	2019
34729304	2021
35516624	2020
37285422	2023
36194009	2022
25975642	2015
27709766	2016
39232496	2024
33668313	2021
36160407	2022
39470285	2024
35932761	2022
27131382	2016
PMC7151883	2015
30644956	2019
PPR431329	2021
34194673	2021
34841402	2021
34912226	2021
30622139	2019
29426977	2018
34204853	2021
30104197	2019
PPR171012	2020
35203416	2022
31068073	2019
PPR203791	2020
28199387	2017
31752286	2019
34061598	2021
37996475	2023
37595872	2023
34884501	2021
38857067	2024
35418865	2022
28659595	2017
28928083	2018
24813908	2014
31032246	2019
34122400	2021
33800287	2021
33127753	2020
34208397	2021
29968736	2018
32251582	2020
35424249	2021
35200320	2022
PPR187781	2020
36835382	2023
35159761	2022
31296659	2019
32922539	2020
37460462	2023
33122192	2020
30180947	2018
26407821	2016
34766003	2021
28720847	2017
32066763	2020
34280257	2021
34717958	2021
31120944	2019
37846297	2023
31637787	2020
34854303	2021
30718544	2019
25441416	2015
33072499	2021
PPR436942	2021
35500201	2022
31118511	2019
27543033	2016
26984378	2016
33119256	2020
25536073	2015
35281913	2022
35200338	2022
38455057	2024
35013112	2022
37463890	2023
PPR352491	2021
31227482	2019
PPR229858	2020
28570782	2017
34438259	2021
32528829	2020
36057256	2022
32413091	2020
25588710	2015
37250041	2023
36864023	2023
35528048	2022
28185909	2017
35912861	2022
32049522	2020
34834071	2021
26555855	2015
31179271	2019
24991731	2014
29884748	2018
36297367	2022
35214644	2022
37225977	2023
33532185	2021
38543184	2024
35723321	2022
34835696	2021
33586684	2021
29630613	2018
25147059	2015
23858030	2013
31186348	2019
33243994	2020
27303895	2016
31558852	2019
32346013	2020
31969456	2020
25728983	2015
33804477	2021
35026546	2022
36185380	2022
37586370	2023
34683938	2021
35268640	2022
31948038	2020
29947573	2018
34567049	2021
32849331	2020
35309324	2022
37078032	2023
38190651	2024
31877649	2019
30617019	2019
34767039	2021
26886845	2016
36902261	2023
24080257	2014
31430904	2019
33329552	2020
33303867	2020
26655500	2016
28106805	2017
33919561	2021
32404352	2020
32964428	2020
35896714	2022
37227050	2023
PPR639643	2023
29335256	2018
29388418	2018
25921066	2015
29487358	2018
39262798	2024
25117236	2014
34332450	2021
32784494	2020
33422057	2021
PPR275046	2021
35907918	2022
30301798	2018
38742153	2024
30454073	2018
34165126	2021
37894080	2023
30764639	2019
33353951	2020
30538170	2019
35090088	2022
35023301	2022
35478655	2021
29994898	2018
24520903	2014
32926878	2021
36230887	2022
34489334	2021
26100207	2015
26285122	2015
33617884	2021
32825726	2020
31226791	2019
36229679	2023
33896065	2021
32376685	2020
37174665	2023
35024187	2021
33183151	2020
28510014	2016
38448430	2024
36167830	2022
39210806	2025
25513962	2015
30843752	2019
35887287	2022
35316032	2022
35428691	2022
31294329	2019
38709871	2024
39203954	2024
33606986	2021
39181880	2024
30088437	2018
36781172	2023
27715478	2016
26872970	2016
25658697	2015
31709767	2020
30126249	2018
31562564	2020
32098202	2020
35204790	2022
36749723	2023
34739220	2021
34799573	2021
25837771	2015
27933426	2017
30881679	2019
32221299	2020
31187995	2019
34404805	2021
35293277	2022
PMC11206623	2024
31681303	2019
34862519	2021
32193207	2020
36377428	2022
34929567	2022
30975637	2019
26494232	2015
38667679	2024
33420372	2021
37887136	2023
24921659	2014
25713405	2015
36513793	2022
34530889	2021
36609558	2023
25737095	2015
25268822	2014
30679545	2019
25713406	2015
30729651	2019
26284424	2015
35024109	2021
37312434	2023
PPR213426	2020
26098764	2015
33193398	2020
24813997	2014
32314505	2020
37376200	2023
34667109	2022
35471080	2022
35862777	2022
PPR454900	2022
32928962	2020
36334191	2023
33929486	2021
33093500	2020
34737421	2022
31936129	2020
32614896	2020
34408465	2021
31548519	2017
30405887	2018
33054193	2020
PPR205934	2020
31429778	2019
33131414	2020
35260565	2022
29162722	2018
30615119	2019
29693453	2018
32944144	2020
29180452	2018
34577653	2021
27341135	2016
30077568	2018
35372043	2022
31974305	2020
39390211	2024
34940282	2021
37122631	2023
34584952	2021
PPR414416	2020
32144747	2020
26045608	2015
32033448	2020
25645976	2015
31057406	2019
26588795	2016
29103909	2018
28325833	2017
34685626	2021
26543437	2015
36851916	2023
37818074	2023
27612038	2016
29666835	2018
26090596	2015
27644406	2016
PPR188033	2020
31817486	2019
32709730	2020
32438039	2020
33893388	2021
PPR153488	2020
25720604	2015
31411555	2019
26943906	2016
29602907	2018
30523153	2019
27834791	2016
33127646	2020
31263112	2019
35284851	2022
29603451	2018
30386817	2018
33505963	2020
29186514	2018
39639052	2024
36088370	2022
33633363	2021
27731375	2016
32860273	2020
32877466	2020
37258672	2023
33870988	2021
33142057	2020
PPR200213	2020
36287978	2022
31022215	2019
34296421	2021
29544494	2018
35328445	2022
31811216	2019
36698311	2023
24743494	2014
26889573	2016
32636242	2020
27339902	2016
32810222	2020
35416150	2022
32770836	2020
27599743	2016
37507705	2023
38293340	2024
30619247	2018
27246852	2016
29086571	2017
35238490	2022
25737448	2015
26991433	2016
31689919	2019
35540466	2018
38818489	2022
35538266	2022
32681173	2021
32293884	2020
36406861	2022
37217466	2023
37129848	2023
29114958	2018
35308404	2022
34267347	2022
34056993	2021
30853893	2019
37666836	2023
36199327	2022
32270857	2020
28851900	2017
31384862	2019
33153264	2020
27515574	2016
36049377	2022
37623743	2023
23734660	2013
35256952	2022
31383871	2019
28630045	2017
33301675	2021
30044661	2018
37508560	2023
28931605	2017
32866370	2020
29352039	2018
30779788	2019
27924312	2016
25120260	2014
33468649	2021
PPR425067	2021
31481464	2019
33724769	2021
32606679	2020
34916191	2021
35078985	2022
32144298	2020
29520233	2018
32880389	2020
30039967	2018
30186743	2018
35990694	2022
27210447	2016
33184368	2020
33524049	2021
26013822	2015
PPR164062	2020
36917882	2023
36520493	2023
35809570	2022
39468069	2024
35853994	2022
23305922	2013
35688934	2022
36260993	2022
32379446	2020
33974910	2021
PPR287268	2021
34959661	2021
30227633	2018
29563915	2018
33438037	2021
30976034	2019
32707669	2020
36914633	2023
35540286	2018
35978573	2022
31534126	2019
33096693	2020
PPR693094	2023
38232633	2024
29414776	2018
32820806	2020
34126284	2021
35205690	2022
27077883	2016
34989866	2022
29950304	2018
28034741	2017
38933150	2022
36422975	2022
34458746	2020
34179781	2021
28286803	2016
28338097	2017
31465434	2019
28732041	2017
30183492	2018
37621232	2023
33275809	2021
30931428	2019
36835588	2023
32398258	2020
38167935	2024
31815943	2019
28783126	2017
37504860	2023
35746726	2022
PPR355128	2021
PPR183752	2020
36937574	2023
35253001	2022
32887892	2020
32700530	2020
26313909	2015
31044149	2019
30224695	2018
31949258	2020
28001487	2017
34558391	2022
35192096	2022
36232735	2022
23773677	2013
31424293	2019
31444272	2019
30728246	2019
37891570	2023
37930352	2023
33852832	2021
31388182	2019
35032057	2022
27307569	2016
38997292	2024
36094045	2022
35488005	2022
27895641	2016
33027774	2021
32296041	2020
31239479	2019
25218402	2014
32232338	2020
34533174	2021
31684125	2019
24530905	2014
37000857	2023
30860805	2019
30783144	2019
38923275	2024
30538236	2018
35224495	2022
36467103	2022
33909065	2021
27387236	2016
34944416	2021
38012147	2023
32461371	2020
24069412	2013
26404159	2015
30795583	2019
38126621	2024
23675691	2013
37394992	2023
24581547	2014
35198984	2022
30042679	2018
37696884	2023
27686335	2016
37894842	2023
33391507	2021
32252223	2020
33436771	2021
36319752	2022
24117177	2014
35774142	2022
39027250	2024
25921830	2015
39607037	2024
35238683	2022
33087759	2020
34643438	2021
27447199	2016
35468937	2022
33449875	2021
32329655	2020
34305141	2020
32887407	2020
30923526	2019
30342156	2019
39807336	2024
34451866	2021
30872635	2019
33431849	2021
35637282	2022
24583689	2014
29233140	2017
32737079	2020
35099616	2022
37169797	2023
40057495	2025
26359497	2015
28882044	2017
21964501	2012
31479256	2019
33397721	2021
38990952	2024
30996792	2019
34136093	2021
30002123	2018
24435659	2014
29160851	2017
34663870	2021
35347236	2022
32994435	2020
31253743	2020
34395405	2021
36178149	2022
32228854	2020
29980538	2018
29143012	2017
32924494	2020
38075291	2023
29018805	2017
25178857	2014
31592161	2019
36014370	2022
32365744	2020
24555931	2014
25661878	2015
31852801	2019
25526801	2014
35688005	2022
36449662	2023
35413104	2022
35805896	2022
33672772	2021
25807181	2015
39731211	2025
34825161	2021
35069563	2021
38149253	2023
36626902	2023
30658444	2019
35312359	2022
29617298	2018
32056466	2020
32738178	2020
28793443	2015
34576027	2021
35044085	2022
38707314	2024
34065631	2021
31530856	2019
30755592	2019
27559765	2016
32216745	2020
30037795	2018
PPR318931	2021
36134293	2020
35359601	2022
30455354	2019
37110681	2023
31209405	2019
34429118	2021
32710982	2020
38315680	2024
33580170	2021
37654596	2023
32623963	2020
31071198	2019
34295938	2021
34072572	2021
38879015	2024
28285124	2017
PPR390427	2021
32027618	2020
25916936	2015
30264842	2018
PPR229499	2020
29382172	2018
26818177	2016
34646979	2021
27771945	2017
25481736	2015
29093465	2017
26316752	2015
33917864	2021
26515024	2015
34163753	2021
32697437	2020
39967318	2025
26302839	2015
34234269	2022
29518144	2018
28874663	2017
31943488	2020
35074429	2022
27224530	2016
31848417	2019
35517470	2020
35062273	2021
36979512	2023
27023768	2016
38658754	2024
31011462	2019
31696314	2019
PPR219871	2020
33468191	2021
32340383	2020
PPR186001	2020
34456900	2021
30505067	2018
34541225	2017
34767799	2021
31419281	2020
23533209	2013
34074287	2021
26805033	2016
36290043	2022
36346696	2022
34013346	2021
33436840	2021
33159116	2020
39277589	2024
27367665	2016
37957273	2024
34685018	2021
31234464	2019
31257893	2019
34043078	2021
28448040	2017
PPR881314	2024
33045004	2020
36246734	2022
35819848	2022
28655889	2017
31357624	2019
30927017	2019
31768400	2019
31387870	2019
36551109	2022
37547453	2023
29187587	2018
34552217	2022
30158246	2018
27418371	2017
PPR570116	2022
29718457	2018
28701393	2017
36092144	2022
31134302	2019
26412225	2015
29783662	2018
PPR536435	2022
34551965	2021
30655545	2019
25897604	2015
32302352	2020
37719385	2023
31972156	2020
27874029	2016
36959217	2023
34858709	2021
27365039	2016
35756842	2022
35474238	2022
24079816	2013
37687855	2023
27304609	2016
33962629	2021
27959866	2016
33707571	2021
37834770	2023
36588115	2023
38082099	2023
34974521	2022
25555908	2015
31724825	2020
26154290	2015
PPR564947	2022
28584057	2017
24408323	2014
29260861	2018
26062435	2015
26788987	2016
36642181	2023
37468623	2023
PPR290894	2021
PPR297430	2021
27023529	2016
28386587	2017
33173010	2021
34445192	2021
33842007	2021
34641507	2021
30870979	2019
30409910	2019
29170370	2017
33260648	2020
37242069	2023
27166804	2016
33921810	2021
38031350	2023
34592608	2021
PMC11207246	2024
28435522	2017
35618709	2022
38036525	2023
28594954	2017
39610753	2024
36435827	2022
26833716	2016
25624318	2015
33495307	2021
38687826	2024
35128539	2021
37626079	2023
30367053	2018
26029848	2015
36982412	2023
32581091	2020
37479708	2023
36547293	2022
36232972	2022
28464519	2017
34192314	2021
30287479	2018
24735333	2014
32510959	2020
31591283	2019
36613764	2022
33310780	2020
27916836	2016
35891793	2022
31263575	2019
37206223	2023
33137810	2020
28911659	2017
37857711	2023
28481946	2017
36207403	2023
39347409	2024
32557571	2020
31397162	2019
29555911	2018
29453154	2018
28950029	2017
30996934	2019
28437098	2017
31221799	2019
34543625	2021
28422491	2017
36189081	2022
32142185	2020
33925394	2021
25414711	2014
PPR350311	2021
33304996	2019
28710920	2017
33354503	2020
27571219	2016
34445529	2021
37421024	2023
28637278	2017
31462504	2019
22359573	2012
28031364	2017
28769061	2017
30867440	2019
25413724	2015
33784403	2021
36291728	2022
25723471	2015
34750352	2021
36151884	2022
27038670	2016
35739114	2022
29928568	2018
23296613	2013
27571266	2016
35170849	2022
33968990	2021
34759826	2021
36702124	2023
31039149	2019
25624450	2015
31342597	2019
31882829	2019
36320287	2022
29760216	2018
31287617	2020
29227674	2018
30483298	2018
37689690	2023
31216874	2020
32538738	2020
33176158	2021
26521004	2015
37250154	2023
29382719	2018
29992960	2018
38879612	2024
32868760	2020
27789754	2017
26445108	2015
38673865	2024
36468859	2022
28938563	2017
34345219	2021
34957381	2022
27208171	2016
24342363	2014
27606705	2016
35568195	2022
28451690	2017
32753591	2020
28817634	2017
29180448	2018
34495817	2022
32599005	2020
32789971	2021
29891818	2018
28280373	2017
30723161	2019
30727784	2019
PPR299761	2021
31876113	2020
28637873	2017
28559248	2017
31634480	2020
27399790	2016
34829790	2021
33480159	2021
33158990	2021
25152884	2014
23996177	2013
33484499	2021
33182550	2020
24846138	2014
32464202	2020
30484247	2018
24231744	2014
26579553	2016
27902325	2017
35625822	2022
31941790	2020
29700410	2018
37177076	2023
32551894	2020
34030575	2021
33735319	2021
33786415	2021
34133917	2021
31776413	2019
37298539	2023
PPR283118	2021
25999949	2015
31118237	2019
38181743	2024
29666188	2018
29481610	2018
35692162	2023
34341383	2021
36145648	2022
36792575	2023
32744131	2020
28535664	2017
27908751	2017
39179926	2024
25437373	2015
31685885	2019
35411005	2022
33854044	2021
25863146	2015
36364321	2022
35862773	2022
35755945	2022
35840635	2022
30925703	2019
33976881	2021
28600529	2017
35581674	2022
36175670	2022
33375516	2020
28708377	2017
34667951	2021
33242418	2020
36862324	2023
27854156	2017
32430399	2020
34737357	2022
38021344	2023
29847789	2018
28358389	2017
26284550	2015
36867197	2023
23931734	2013
26689258	2015
37796941	2023
36590273	2022
35314704	2022
30445792	2018
30905759	2019
25471691	2015
31767852	2019
37999508	2023
38918875	2024
25418420	2015
38305152	2024
32747565	2020
37395646	2023
29470422	2018
35383192	2022
35518710	2019
PPR272555	2021
33068039	2021
34745852	2021
35910734	2022
31057738	2019
37875549	2024
29301238	2017
32390710	2020
35618478	2023
38596311	2024
30141626	2018
36321646	2022
26318455	2015
29161511	2018
38319147	2024
30111705	2018
33184451	2020
31704587	2019
30971701	2019
31879348	2020
26195724	2015
30559180	2019
33532673	2021
33916983	2021
38345864	2024
PPR442789	2022
